,user_id,item_predict
518,763332,21972366 275225053 275225049 134025373 275225052 93050507 7174993 94808227 164223955 90483814 107144886 66609074
519,19851665,67488235 203109958 120427174 274159435 164547509 72641169 22761166 121099479 275225069 172281846 46698977 171922750
520,11959654,14351068 159382275 114194298 120427174 184822412 69500507 67488235 275225084 275225026 190468598 58221635 197535839
521,23084554,107420141 107144886 28544814 164310669 72641169 74238547 179523208 275225074 73744766 138750873 258379041 121009998
522,19965830,203933253 46698977 19814067 275225033 160883217 164084313 272362509 76438775 170808746 50227166 207765359 26081106
523,9723963,212321323 130362474 205712436 134022914 50713741 252801927 10922941 52417141 121009998 117081799 275175461 52082513
524,15938244,74924052 102905137 174167552 7958732 7958748 121099621 136383612 77075739 54073357 115269586 275225031 148890145
525,15018824,115267243 184051552 274159435 167937507 216383904 217176888 240590870 22761166 16154222 247445332 275225069 42592130
526,7527479,45480982 52290353 252801927 120427174 204314768 164550791 159382275 275024495 164351649 160882845 38080465 138749405
527,26112955,121010037 66609455 161208247 197536148 136795488 77075739 74280688 140174663 74280990 45242530 71905085 203063619
528,19292502,77239444 274588052 132107482 108568459 114193983 275002754 23851539 115275838 54073357 274568575 214887627 197344491
529,20082249,83158705 179062565 51488651 8448586 5465201 20680707 205459325 90483814 74238547 52109918 275225052 274588052
530,10460899,203063619 172283830 207765359 172474870 22543488 134025169 172474728 203109958 94775934 178779717 274958631 164545513
531,21659793,274969525 22835214 165337523 213887696 121645707 171020249 23452876 170808746 46148092 45242530 275225059 275225026
532,1001229,23452876 21972366 7191307 274568575 41267696 22774390 249536060 272362640 271540414 172443958 7958836 115529411
533,24946784,275225034 108568459 164547509 20680707 263369737 197344491 26485771 82843404 178322259 148890145 121053230 7958757
534,18964427,172438868 5465201 120430860 4426117 136383612 54073357 76375944 275225062 208255020 184822412 164310669 44579670
535,19914859,48914057 52417141 214887627 134025373 205713374 115529411 22490670 46064152 274969525 212317639 135269070 196174372
536,10862316,16154121 76164349 120427448 165176786 205712436 55056022 172321301 275225066 184822412 66758097 7958739 121009998
537,11522340,140174663 108763472 130300212 160883217 84963179 125725750 110709509 115275838 170762091 143275087 164550791 93050507
538,18219404,7958732 157016976 217176713 85256178 102905137 93050507 196174372 76205485 77063813 107978427 121009998 107709913
539,10788841,179523208 121099479 102800015 275225031 136020884 4399961 90483814 275225081 8448556 178779254 22774705 164545513
540,21970726,258379041 138750873 39088060 274158090 275225080 274588052 23452876 275225041 29916656 21972366 22835214 14847948
541,627197,160902809 23452876 103076103 165176786 178322259 179757537 176251118 74238547 203154833 50713741 35168128 172281846
542,323801,71141218 8448484 274158090 74924052 102107969 252801927 102729546 4382605 108760316 115267243 51488651 110308041
543,14976957,215601923 203109958 186202525 195316171 7958748 44579670 274159435 275024495 164351649 172284477 22492292 164551063
544,27473709,229981584 171922750 205459325 172910320 274568575 7175047 22835214 93710743 275225044 217176713 125725750 7958766
545,10266262,7958757 46640788 171020215 76164349 275175461 90484442 18012630 275225025 160903200 107359496 8448586 172911785
546,25898599,93050507 52109918 39088060 110308041 178779254 85256178 16154222 172915867 170808746 16154236 274159435 115267836
547,5903960,77063813 217176888 89479359 107144886 167937715 50713741 120427174 108568459 121009998 205713374 275225025 107420141
548,1051836,121010037 217176888 178779717 275002754 184051552 28544814 217176713 170808779 196174372 6879031 74280990 197536148
549,24734669,159382275 138750873 177637414 58425578 107338883 19814067 7175047 8448446 184826959 32932416 275225074 275225059
550,29141138,164550791 66609455 77239444 274958631 214887627 117081799 172284477 75422804 171020555 157016976 7191307 177637414
551,26310772,136383612 93050507 121099479 197688264 203933253 274158090 164223955 164082385 113115714 22529504 22492292 217176888
552,19915963,164313903 178779717 6879031 164223955 42592130 7958775 77075739 197688264 205712436 46064152 82528875 16153585
553,17652279,170762091 212321323 247445332 179523295 172325522 111972654 275225054 73570874 165176788 170808779 69989394 19395253
554,1256467,164546449 58221635 212469874 135269070 275225085 185209207 16154389 67488235 22835216 208255020 77075739 107359496
555,20596786,102107969 161208247 160903200 7958780 86988226 73744766 249536060 26485771 115529411 275225079 22835214 102086317
556,8277811,4382605 275175461 94775934 13670345 275225084 114194298 275053951 160882845 275225074 100179757 164313903 274588052
557,13799761,82644520 93050507 165337523 16154358 177637414 55424951 7958739 263369737 71141218 213887696 171922750 86988226
558,7247881,7958836 275225049 164310669 90195739 136383612 73744766 275225037 94808227 275024495 275225064 117081799 130287356
559,16317430,204283018 184920345 21972366 130301550 8448374 263369737 274585245 74823296 184826959 229972422 121009998 115269475
560,26148077,275225064 23452876 275225031 7958748 75401284 58221635 172445606 18013163 107359496 50713741 73211194 102107969
561,28305089,44579670 171020555 177637414 85256178 52290353 58425578 195316171 90483814 164550314 20680707 75422804 8448374
562,17307092,172283830 164545513 275225033 85256178 16153585 22761166 134735314 164545454 275225049 273744625 7958748 164270658
563,8173393,52290353 52254550 172443958 217176888 275054443 275225046 160902809 213887696 117081799 195192891 165176788 23851539
564,12493956,16154222 172283830 170762091 115267836 214887627 136383612 275225057 160882845 22490670 248985977 82843404 274958631
565,28464064,7360209 275225043 172283830 275225031 115267031 275225074 171020555 275225055 205713374 205459325 184051552 38080465
566,26757659,90484442 107709913 130362471 178779717 160883217 179062565 130362474 91848059 20680707 117083142 125410120 107144886
567,21877066,132107482 6879031 75401284 85256178 7174993 117081799 215601923 172283830 74280990 275225058 136157116 16153585
568,11715773,275225053 125410120 164084313 107144886 75420641 164545454 7958775 66897309 275225058 160883217 13306746 35166676
569,27009968,51477300 174220642 45480982 275054443 13859962 135269070 110709509 170808746 178779254 164084313 35168128 26081106
570,26183798,213887696 75422804 134025507 108763472 23851539 7958739 171020215 39088060 275225061 4382605 111682582 208255020
571,19094263,164545454 7958748 22774390 35168128 164545695 84963179 102085482 134025373 205713374 72287083 136383612 107361263
572,791878,164545454 68027471 22529504 275225034 154173067 121109923 161208247 23851539 275225069 134025169 275225078 7958748
573,10595015,74823296 26485771 71141218 115268169 10922941 177637414 215601923 94808227 21972366 247445332 141986699 86988226
574,840426,275225064 107668471 134735314 45480982 171922750 275225049 134025373 130301550 275225060 134025169 275225043 94808227
575,11038442,229981584 171922750 90483814 160902809 275175461 6982965 275225050 7191307 13306746 68027471 213887696 272362509
576,5411877,50231490 107369821 172281846 52290353 130301550 67488235 93710743 7958748 159382275 184051552 22492292 167937507
577,15131327,212321323 45480982 58221635 275225056 22835214 73744766 28544814 275225043 164550568 22774390 52109918 275225059
578,26160916,169933468 82843404 72641169 19364741 19814067 176599682 51477300 164310055 203063619 191820527 58425578 195316171
579,1811047,170762091 275225056 10776493 66609074 23452876 23851539 52290353 248985977 166563199 170808779 171020555 114446808
580,20470860,20680707 135269070 22761166 7360209 16154236 195316171 205480502 229981584 275225074 7191307 38151898 110308041
581,27100312,275024495 74280990 275225064 71141218 73744766 22492292 275225046 93050507 134735314 134025169 115267031 203145770
582,15381341,229981584 135269070 203933253 164084313 275225042 170808779 74280990 170808746 52254550 275225084 117030429 275225046
583,28462243,272623327 240590870 39331143 50231490 7958748 68027471 23452876 8448374 117083142 74823296 170808779 215601923
584,761756,176250783 205712436 172443958 160902809 52254550 274588052 102800015 51477300 164310055 44112983 138748093 115269475
585,6543370,252801927 26485771 74924052 117030429 115269475 108763472 205713374 22774390 164548324 110709509 46632410 67488235
586,27437327,205713374 45480982 107411611 130301550 44579670 7958748 46064152 7360209 69500507 73744766 205480502 143275087
587,10832235,114194298 274958631 179062565 275225037 136383612 172281846 13670345 46632410 160903200 135269070 191820527 263369737
588,20639628,102729546 275225056 22774705 81506669 114194298 77239444 115275838 184826959 83158705 90195739 121098346 50227166
589,10891959,83158705 58425578 217176888 51488651 45480982 7958836 275225081 121010037 263369737 41267696 14847948 194846824
590,17526728,215601923 274969525 164310055 72641169 176251118 8448556 274834643 171922750 66609455 275225068 275225063 26485771
591,13418529,134021859 86868118 108568459 77075739 68939138 178779254 229981584 107420141 22490670 164221914 22529504 275225079
592,28844948,7191307 240590870 121009998 74823296 102107969 274834643 177637414 275225058 134025169 274159435 138750873 16154222
593,26540082,46632410 50231490 275225049 212469911 7958748 41267696 68027471 240590870 164548324 115269475 66897309 275225046
594,12492839,46148092 138748093 85256178 204314768 74238547 49268992 69990262 77063813 84963179 205712436 179523208 34458282
595,10954359,275225024 52290353 83158705 102800015 164547509 275225080 107369821 167937715 248985977 275225042 275225053 38080465
596,14102246,275225064 167937715 107144886 85256178 274585245 90484442 170808779 4426117 274461606 39331143 22835214 107978427
597,11175384,134735314 197535839 172283830 161208247 171020249 86988226 141986699 138750873 110700063 204314768 275225060 136383612
598,26287855,204314768 6927817 174220642 73744766 263369737 134025169 4426117 121109923 52290353 7958775 114194298 275225085
599,14804554,275225042 275024495 66609455 138749405 164547509 72641169 214887627 275225061 121053230 29115771 76205485 108763472
600,7042294,66897309 125410120 148890145 26485771 272623327 8448484 160882845 53135977 172281846 22835218 16153585 252801927
601,26585466,23452876 171020249 74238547 22529504 107359496 275225068 84963179 252801927 164547509 172477180 164550314 54073357
602,19597603,196174372 52254550 208255020 68219838 190468598 165176788 275225031 102905137 75401284 7958775 100179757 275225034
603,13333222,125410120 7697471 76375944 275054443 275225037 41267696 177637414 16154222 53135977 121010037 275225056 51477300
604,17752992,49268992 172477180 107709913 121009998 165176786 274969525 87056098 196471149 8448484 58221635 90483814 195316171
605,15688739,275175461 77239444 14351068 172284477 138750873 22490670 164252148 212469874 100179757 111709266 83158705 107338883
606,898131,164310055 240590870 74404407 47406493 136383612 186202525 51477300 212321323 275225053 205713374 275225041 275225069
607,15961587,26081106 82843404 172284477 7958748 174220642 275225033 121109923 45480982 248985977 120427448 75401284 170762091
608,11134677,102085482 275225031 167937715 178779254 170808779 134022914 76438775 138749405 7958836 20680707 130287356 73211194
609,7970324,13670345 205459325 23851539 263369737 172911485 22492292 22835214 54073357 77075739 44112983 107361263 130287356
610,16113690,197688264 117083142 275225024 148890145 275225079 90195739 115529411 107668471 103076103 23851539 141986699 274461606
611,17000578,130301550 138750873 73570874 148890145 204283018 157016976 45242530 275225080 22490714 5465201 205459325 8954610
612,20320915,108763472 217176888 143275087 49268992 274568575 14678664 117083142 89479359 74238547 55424951 263369737 20680707
613,7154308,14351068 22774390 54158651 204314768 130301550 164545454 29115771 73622488 45480982 171020189 108568459 179523295
614,9043170,197536148 22774390 275175461 275225056 172474728 115269586 52290353 66897309 275024495 5465201 275225034 159382275
615,18220952,16153585 7360209 52079043 134025373 107420141 274587776 174167552 117081799 130362474 176251118 46698977 172474580
616,26825207,46640788 275225085 275225059 134022914 275225068 29115771 274834643 212321323 5465201 171922750 248985977 6927817
617,25899144,274958631 130301550 10922941 7958836 275225031 134735314 164545513 115269475 274709343 275225076 107709913 49268992
618,2030691,110709509 195192891 114194298 148890145 272362640 135269070 69989394 167937715 46064152 172474580 141986699 169933468
619,24781095,274718589 134396340 171020249 115267836 172474728 275225062 107144886 178779717 20329891 38151898 167937507 14351068
620,26385097,4399961 23452876 19782902 212469874 275225031 51488651 275225069 274969525 164550791 54158651 275225055 10922941
621,6918325,136383612 130301550 45242530 197688264 14351068 22529504 114193983 69984571 115269586 107668471 7958732 134022914
622,7769131,130300212 117081799 172911485 26081106 272362640 205713374 205480502 184920345 148890145 136020884 121099621 6927817
623,21855976,125725750 172446338 19782902 76205485 167937715 29115771 130362474 108763287 164223955 263369737 86988226 66609455
624,1850088,179062565 69500507 54073357 117030549 141986699 274588052 121010037 46148092 158790337 275225042 184826959 18013163
625,20618450,13859576 275225046 275225033 7958748 46148092 179523295 130287356 171020249 45487862 164084313 164550791 275225076
626,20316464,217176888 22529504 8448484 275225060 272362509 174220642 21972366 274159435 8448586 18013163 66609074 275225079
627,26282600,130362474 121109923 7958748 275225034 52417141 263369737 215601923 136795488 179062565 157530335 52079043 184920345
628,22535611,69989394 161208247 47406493 103076103 170808746 249536060 178779717 45480982 44112983 46148092 247445332 275225027
629,656032,167937715 83158705 164550568 130362474 164252148 14702607 107361263 203115271 14847948 69984571 48914057 10785741
630,27577777,46632410 55424951 229981584 172477180 74823296 134025507 172911485 172443958 7958732 271540414 120427174 275225066
631,15545661,19364741 54158651 172325522 22492292 170762091 7958836 164310055 7958739 90195739 275225049 275225064 138750873
632,8436728,275225061 120427174 164251651 203109958 179062565 94775934 138750873 74823296 160903200 274159435 169933468 7360209
633,13277006,205713374 197344491 50231490 274568575 74823296 184051552 172477180 39088060 164313903 4382605 275225049 171020555
634,1141883,275225043 29916656 263369737 121645707 160883217 14702607 217176888 179062565 275225041 52079043 82528875 160831508
635,8828239,121645707 275054443 208255020 125410120 164313903 108568459 263369737 203063619 16153585 172443958 107411611 121009998
636,6741645,6879031 8448586 272362640 275225069 203063619 164310055 71905085 7958766 170808779 275225025 6927817 215601923
637,22279299,177637414 16154222 164223955 275225084 68939138 213887696 67488235 103076103 4401897 167937715 58221635 159382275
638,6574915,164310055 275225031 113115714 110700063 203768388 16160816 275225044 275024495 66758097 82528875 164251651 18012630
639,10036791,240590870 263369737 205713374 275225041 275225044 171922750 160903200 51477300 93050507 196174372 14848906 172474870
640,13800384,91848059 5465201 130301550 275225073 77239444 240590870 272362640 6879031 75420641 102107969 71141218 141986699
641,27748626,8448586 4382605 108763472 134735314 197688264 136157116 176251118 69500507 197344491 85256178 275225062 172445145
642,10899468,58425578 8448586 178779717 121099479 272362640 178779254 135269070 46064152 69989394 172445145 71141218 8448484
643,11650598,84963179 165176788 6927817 14627651 172910320 107144886 274958631 49268992 275225033 16154389 252801927 22835216
644,27091655,107369821 50231490 164550314 93710743 229981584 172474728 274587776 103076103 102800015 46148092 197688264 275225066
645,18178293,8448556 176250783 197688264 275225043 16153585 76375944 136157116 29916656 164310055 52417141 171020215 51477300
646,22449658,172443958 114194298 167937715 170808779 121009977 275225084 172477180 75424785 39331143 115267031 16154236 35168128
647,5946782,85256178 69990262 115529411 197535839 197344491 275225051 102905137 47406493 13859962 32932416 160903200 121053230
648,17795557,157016976 138750873 93710743 275225024 275225064 179206519 47406493 86988226 273298860 110308041 52109918 51351021
649,6578318,107144886 130300212 134025507 171020555 6879031 121010037 44579670 107978427 77063813 34458282 170762091 55424951
650,10850794,130300212 22543488 50231490 172438868 51661979 111709266 16153585 208255020 22774705 115528995 48914057 172325522
651,20114628,16154389 148890145 52079043 203063619 10776493 159382275 275225080 167937715 7958795 172474580 172281846 73622488
652,12134941,274587776 76375944 274159435 274587510 115267031 164550314 275225056 205713374 167937715 45487862 275225052 272362509
653,22456220,138750873 275225037 179523295 207765359 110700063 121009977 172474728 7191307 69989394 107709913 170808779 275225060
654,19875152,274461606 45480982 6927817 110308041 66758097 172325522 194846824 248985977 275225064 21972366 44112983 111972654
655,24652251,275225037 121099479 7191307 179757537 130300212 107144886 115275838 74924052 108763472 52254550 16154222 134025507
656,11161324,172474870 5465201 203115271 22529504 23851539 180298587 197535839 109840857 172321301 75401284 7958748 22543488
657,7937780,178779717 179523295 164251651 44112983 174220642 34458282 107978427 138750873 275225044 51488651 275225024 274585245
658,7959797,74823296 45480982 55424951 271540414 275225068 51488651 159382275 120427174 275225075 14351068 275225034 4399961
659,11651504,214887627 275225066 69984571 52290353 179206519 22761166 66609455 86988226 203115271 6306239 107709913 217176858
660,6614393,197688264 51488651 52290353 217176888 4382605 121098346 51351021 7958739 136157116 107369821 86988226 22490714
661,20849020,102107969 76438775 275175461 7958757 8448586 271540414 102729546 91848059 76375944 275225060 275225063 110308041
662,27167208,35166676 275225059 171020249 7958836 212469874 275225080 274585245 203063619 275225037 275225053 108568459 90195739
663,27687613,19364741 275225024 29115771 164310055 136795488 75422804 38080465 208255020 274588052 18013163 179062565 212469911
664,27149769,6927817 135269070 178322259 208255020 203109958 130287356 7191307 164221914 121009977 179523295 165337523 275225085
665,6090487,138750873 203109958 275225074 14351068 114193983 164251651 69984571 159382275 207765359 19395253 164223955 184822412
666,13428093,115267836 107420141 154173067 82843404 120427448 13670345 121109923 164545513 8448586 169933468 178779254 212469874
667,18079521,275054443 177637414 8448586 167937536 275225063 134022914 272362640 130301550 19814067 205486844 19364741 14627651
668,27149696,35166676 171020555 8448586 170808779 107361263 125725750 55424951 115267031 164547509 179523295 22761166 84564566
669,12124654,164310669 178779254 274678240 107369821 164082385 130287356 102085482 203145770 172474870 10922941 121099479 69984571
670,1321151,148890145 195316171 54073357 74238547 14848906 275225055 205712436 107144886 22490670 272623327 275225034 82843404
671,15223238,7958795 215601923 164547509 121645707 110709509 205459325 275225073 52079043 16153669 178322259 275225066 76205485
672,29178135,165176788 130300212 22761166 252801927 90483814 7360209 84963179 115529411 275024495 20680707 275054443 94775934
673,10540086,19814067 67488235 171020555 205459325 196471149 275225068 13670345 14351068 49268992 72641169 240590870 111682582
674,7586954,16154222 274568575 274588052 52109918 75420641 172477180 274158090 214887627 171020249 275225061 7958732 22529504
675,23990699,74238547 205480502 71141218 172283830 275225061 275225046 28544814 22492292 176250783 44112983 19395253 87056098
676,19147234,164547509 107411611 184920345 18013163 107361263 58221635 85256178 275225084 212321323 7958872 159000911 197535839
677,12142103,102107969 203109958 275225027 16154358 52079043 121053230 248985977 114194298 7958748 117083142 157530335 203154833
678,27943076,22761166 93710743 52290353 172283830 103076103 51477300 22529504 16154389 114194298 66897309 121649229 275225050
679,26585959,205713374 136383612 71141218 229981584 158790337 205480502 141986699 52254550 69990262 135269070 167937715 164310055
680,5870657,51488651 19364741 7958748 8448556 14847948 45480982 115528995 55424951 195316171 74823296 73744766 172283830
681,11536075,22761166 71141218 91848059 90484442 38151898 8448484 164545513 20680707 107144886 108760316 275225049 172908253
682,25991253,16154358 208255020 164313903 167937715 125410120 86988226 275225073 22490670 229981584 117030429 115269475 144544388
683,17122780,39088060 140174663 203115271 275225079 14627651 136383612 205480502 26485771 26081106 22835214 275225080 29115771
684,6789583,275225031 136383612 180298587 102729546 102800015 7958775 75401284 14351068 115267031 91848059 121099479 107359496
685,1825406,29916656 41267696 7174993 14848906 7958748 44579670 38151898 160883217 58221635 6879031 75422804 120430860
686,13963972,179523295 170808779 274709343 6879031 115267031 108568459 32932416 69981984 68027471 275225037 172910320 196471149
687,27368815,164221914 196471149 178779717 159000911 172445606 134025169 275225063 195192891 108568459 140107331 172474580 172474870
688,21026317,89479359 51488651 271540414 50231490 130362471 46148092 72641169 217176888 4399961 66758097 159382275 179523295
689,13822026,16154358 115529411 164313903 275225075 203063619 229972422 174167552 172445145 274958631 121098346 83158705 172283830
690,28460809,46064152 217176888 195192891 117081799 74924052 130300212 75424785 84963179 172445145 164546449 115529411 52079043
691,26641460,85256178 134025507 6982965 102800015 94808227 53135977 179523208 8448586 45480982 13306746 172281846 90195739
692,18012801,205713374 136383612 141986699 170762091 46064152 41267696 44579670 172445606 179062565 74924052 46632410 7697471
693,10582314,74280990 22774390 68027471 275225078 172446338 130362474 135269070 42424755 143275087 90483814 263369737 252801927
694,5716064,87056098 171922750 107411611 16153585 52417141 275225061 68219838 89479359 164550791 159000911 274585245 203109958
695,27041094,275175461 174220642 197536148 275024495 249536060 26081106 72641169 16154389 274585245 212469874 7958795 69981984
696,15702497,90067095 205459325 39331143 68219838 6879031 110308041 115267243 4426117 66897309 117083142 8448556 197688264
697,18632370,275225043 111709266 115529411 75424785 130301550 73744766 7360209 161208247 7958795 125725750 16160816 275225076
698,12118525,8448484 73744766 16154121 212321323 121099621 275225043 14351068 275225076 274834643 195316171 94808227 205486844
699,27127652,19395253 7958766 75422804 16153669 134025373 121009977 18012630 7958795 16154389 164550314 69984571 19364741
700,25932082,10785741 171020215 208255020 164545513 13670345 117212442 205459325 108763472 111682582 275225051 164545695 184822412
701,16289268,49268992 45480982 164313903 22543488 6879031 35166676 178779717 138749405 58221635 42592130 194846824 143275087
702,1664714,35166676 8448484 134735314 47406493 170808779 94808227 14702607 164221914 58221635 263369737 274678240 171020555
703,25348810,73211194 111709266 160902809 172321301 22529504 107978427 130362474 275225042 74238547 16160816 166563199 45487862
704,23602267,134025373 121109923 171020215 172474870 14847948 7191307 110700063 66758097 148890145 203768388 55056022 18012630
705,14778394,125725750 184826959 50231490 103076103 22774705 138750873 170762091 69989394 47406493 138748093 16154236 275225080
706,9698682,195316171 134025169 158790337 203933253 275225053 275225024 196471149 134025373 172284477 136795488 50713741 52083248
707,27019691,51477300 22761166 274588052 164251651 28544814 69990262 217176858 159000911 191820527 52254550 135269070 274709343
708,13796340,135269070 138750873 42424755 117081799 5465201 55056022 83158705 46064152 275225037 240590870 7191307 19814067
709,14208534,275225052 161208247 275225056 45242530 213887696 164084313 184920345 179062565 121099621 172474580 275225042 248985977
710,5236184,164548324 77075739 26485771 121010037 74280990 159000911 170808779 8448446 172477180 165176786 164084313 148890145
711,21456682,172325522 171020249 213887696 22835214 35166676 86988226 46698977 76375944 274587776 138750873 172281846 203109958
712,18034701,51488651 52079043 275175461 179062565 44112983 203154833 275225063 45480982 51661979 110308041 68219838 75424785
713,17653719,275225034 103076103 229981584 275225065 249536060 275225066 6982965 108030200 115528995 7958757 46148092 50227166
714,26781746,72641169 16154358 58221635 47406493 275225078 164310055 110700063 107359496 53135977 35166676 130362474 174167552
715,26035755,170808779 135269070 52290353 274678240 172438868 275225084 121099621 134735314 217176888 215601923 72641169 94775934
716,16378406,171020555 172283830 184051552 19814067 159382275 76150457 22774705 110308041 174220642 275225033 275054443 4426117
717,1467047,19364741 108568459 45487862 35166676 55424951 184826959 52079043 16160816 7958795 159000911 169933468 179062565
718,20596971,55424951 107369821 172911485 275225061 7958739 205480502 108763472 275225043 164547509 164545513 7958757 69990262
719,27060423,72641169 22835214 196174372 91848059 274969525 115267031 275225044 46148092 184920345 54158651 176599682 6982965
720,6662902,54158651 91848059 134025373 275225080 108568459 274568575 134735314 248985977 275225061 81506669 275225033 102800015
721,12862311,275225037 16154236 114194298 49268992 52290353 90483814 85256178 14351068 14847948 275225054 172443958 8448586
722,16128090,121645707 74823296 8448374 170808746 172443958 204283018 74280990 6306239 16153585 39088060 134022914 76205485
723,19733529,19814067 50231490 108761942 274958631 75422804 171922750 157016976 51477300 90484442 213887696 113115714 240590870
724,19301457,212321323 113115714 82528875 274678240 39088060 172438868 46148092 76150457 159382275 275225042 205480502 74238547
725,27590953,274958631 76205485 77239444 102800015 91848059 16154222 55056022 138748093 247445332 185209207 6879031 275225033
726,18293244,130300212 171020249 66897309 107144886 69990262 203145770 164310055 275225057 121099479 6879031 171922750 184920345
727,27319736,275225059 46148092 74924052 159382275 7175047 52079043 161208247 121053230 134735314 7958775 5465201 172281846
728,17134895,164251651 46640788 275225044 274587776 42424755 68939138 74924052 164223955 275225024 275225025 54158651 275225069
729,16877862,22761166 54158651 111709266 190468598 73570874 165337523 22774390 214887627 275225050 59301256 16154358 39331143
730,13658786,107144886 176599682 275225034 44112983 54158651 172908253 121645707 34458282 39088060 82843404 108568459 258379041
731,6506011,41267696 275054443 68027471 6306239 21972366 44112983 136383612 7958872 275225032 172281846 18012630 203115271
732,27215144,275225046 22543488 161208247 51477300 7958757 73570874 135269070 275225042 7958780 213887696 75401284 275225024
733,27146669,172283830 22761166 274587776 107369821 71141218 113115714 53135977 22492292 167937715 164310055 76164349 18013163
734,23371217,134025169 160882845 107338883 94775934 8448586 136020884 14627651 16154358 130300212 274678240 171922750 117030549
735,28405235,185209207 164251651 29115771 275225051 110700063 275225044 110308041 212469874 140107331 35168128 179062565 208104600
736,15645413,275225078 171020215 110700063 41267696 7958775 16154358 272362640 180298587 19395253 68219838 22543488 159382275
737,24836151,94808227 164084313 275225054 275225024 134022914 47406493 71905085 275225049 275225046 74238547 74280990 197344491
738,12210454,275225052 275225075 275225081 171020215 179062565 46640788 121099479 19395253 42424755 68219838 22543488 215601923
739,18683488,274588052 13670345 164251651 275225074 185209207 54073357 111682582 121010037 164313903 138750873 176251118 205712436
740,26636091,5465201 8448586 167937610 16154222 45487862 275225041 13859962 46698977 8954610 130300212 275225068 93050507
741,23107112,117083142 38151898 7958795 203109958 20680707 172443958 174220642 275225079 69500507 275225063 165176788 4399961
742,24366744,7958748 14627651 178779717 164545454 7174993 91848059 41267696 29916656 275225033 94808227 208255020 141986699
743,20129900,73744766 134735314 23452876 16154358 136383612 274568575 90195739 51477300 108760316 171020189 275225049 172281846
744,16922694,134025373 275225041 195316171 107359496 275225056 94808227 66609074 164545513 7958748 172474728 51488651 125725750
745,8190449,136383612 7958775 275225041 22835214 28544814 275225034 93050507 275225066 108763287 108761942 107144886 197688264
746,17250347,10922941 115269475 275225024 172446338 274709343 13306746 275225065 274159435 274585245 102107969 121649229 7175047
747,9827108,72287083 74823296 115529411 130362474 68939138 22761166 274588052 121009977 8448374 73211194 275225037 160903200
748,2123713,164545513 160831508 107361263 275225053 164550314 135269070 110308041 115267031 72641169 275225043 184920345 39331143
749,27001924,167937715 73744766 203063619 51488651 203109958 102905137 84963179 248985977 212469874 275225051 275225025 22835214
750,490666,164547509 169933468 5465201 136020884 178322259 171922750 75401284 47406493 275225056 204283018 263369737 212469911
751,17383723,72641169 52079043 274587510 215601923 179062565 177637414 172438868 19364741 76375944 203109958 13306746 75422804
752,17524078,16153585 125410120 159382275 172915867 107411611 167937507 91848059 107369821 208255020 73570874 275225033 172445606
753,20303823,134022914 110700063 121645707 50713741 49268992 76438775 172911785 197688264 179757537 134735314 19814067 7175047
754,27149789,271540414 69990262 117212442 275225028 275002754 7958780 103076103 180298587 14848906 8448586 172283830 115268169
755,22806628,179523295 274568575 172284477 274159435 275225080 107978427 22835214 275225059 148890145 130300212 275175461 39331143
756,970828,8448484 72641169 275225024 275225059 157016976 176251118 172477180 121009977 158790337 35166676 110709509 140174663
757,1343153,120430860 39331143 177637414 178779717 275225051 164547509 274585245 6306239 172283830 8448446 247445332 184822412
758,19522000,172474580 205459325 240590870 195192891 272362640 271540414 74823296 46064152 13859576 38151898 164550314 121010037
759,26074633,22774705 7191307 197536148 16154121 18013163 172281846 171020555 275225068 7175047 7360209 110700063 121010037
760,15456413,275225078 103076103 186202525 172284477 121099479 46148092 68027471 44579670 196471149 164545454 107369821 52083248
761,24799780,170808779 275175461 275225034 74280990 205459325 165176786 164084313 52417141 22543488 16153585 115528995 115267031
762,6761041,177637414 138749405 89479359 8448556 76375944 76438775 178779254 16154222 108568459 6879031 272623327 120427448
763,15930864,69500507 164550568 120427174 275225061 197536148 275225034 7360209 42424755 74404407 275225054 197344491 121010037
764,17027291,51351021 135269070 14848906 275225044 108568459 108763287 107668471 69984571 164551063 4382605 136020884 10776493
765,26042616,115267243 19395253 274568575 275225066 263369737 82528875 134025507 50231490 46064152 21972366 7360209 140174663
766,1428415,77239444 7958757 167937507 275225024 77075739 185209207 184051552 213887696 76438775 214887627 50713741 18013163
767,26074686,8448484 274159435 102107969 208255020 190468598 115267836 115267243 275225048 44112983 164221914 115528995 144544388
768,27081109,130362471 52290353 114194298 90483814 184826959 274587510 72641169 177637414 7958732 216383904 8448446 205486844
769,940914,77239444 89479359 121010037 52254550 172281846 108760316 84564566 275225032 212321323 136020884 110700063 117083142
770,27816963,7958766 197536148 197535839 115528995 46148092 6982965 121099479 164084313 172910320 108763287 138750873 164313903
771,13439270,272623327 46632410 89479359 38151898 207765359 170808779 69500507 132107482 13306746 217176888 160902809 117030549
772,10928682,138750873 77075739 121009977 69990262 5465201 115275991 164313903 275225024 172325522 274709343 134735314 275225030
773,9696067,107338883 6927817 32932416 275225085 247445332 167937715 154173067 272362509 125725750 100179757 275225024 275225081
774,15647551,7958775 115267836 69990262 69989394 274709343 212321323 7958780 275225024 82528875 274568575 164251651 22543488
775,1070585,275175461 275225042 14627651 52290353 23452876 7958757 81506669 159000911 275225073 52109918 108568459 73744766
776,17757424,4426117 177637414 74823296 22529504 275225037 108763472 16154222 248985977 46698977 197688264 164084313 84963179
